*aut_28;3;8;0;0;0
*aut_29;4;0;5;5;6
*aut_26;1;0;0;54;5
*dia_29_01;2;3;26;6;1
*aut_24;1;2;1;44;2
*aut_25;2;1;2;10;3
*aut_22;4;1;1;3;3
*aut_23;10;10;0;1;1
*aut_20;3;7;0;0;0
*aut_21;12;5;1;4;0
*tit_130;15;4;0;0;1
*tit_19;1;1;1;4;2
*tit_107;4;4;0;0;0
*tit_102;7;5;2;2;2
*tit_25;10;10;0;1;1
*aut_43;2;2;2;26;30
*tit_27;2;1;2;10;3
*tit_26;1;2;1;44;2
*tit_21;0;6;2;3;0
*tit_20;0;13;1;3;1
*dia_13_02;1;1;0;2;15
*dia_17_01;3;6;6;10;4
*dia_13_01;1;2;7;8;10
*aut_57;0;0;4;4;18
*tit_29;4;13;19;5;7
*tit_28;1;0;0;54;5
*aut_50;1;0;0;0;6
*tit_135;2;0;0;1;3
*aut_52;3;2;3;4;13
*aut_101;0;6;4;14;0
*aut_56;0;0;6;16;6
*tit_137;1;2;0;0;24
*aut_58;1;1;2;12;5
*dia_20_02;0;2;2;6;0
*aut_55;2;1;1;9;0
*dia_20_01;1;4;0;2;46
*tit_141;15;4;0;0;1
*tit_140;1;2;7;7;3
*tit_143;0;0;0;6;6
*tit_142;2;1;0;7;3
*tit_145;3;9;1;6;3
*tit_144;1;2;1;1;16
*tit_147;0;1;4;21;2
*tit_146;0;0;3;2;1
