"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"5";"***";"";""
"**";"classe";"1";"**";"";""
"12";"126";" 9.52";" -9.54";"econômico";"2.014239e-03"
" 1";" 46";" 2.17";" -9.52";"reforma";"2.033994e-03"
" 5";" 74";" 6.76";" -8.65";"forma";"3.272096e-03"
" 0";" 33";" 0.00";" -8.52";"liberalismo";"3.516310e-03"
" 0";" 33";" 0.00";" -8.52";"combustível";"3.516310e-03"
"15";"140";"10.71";" -8.43";"populismo";"3.681087e-03"
" 0";" 32";" 0.00";" -8.26";"setor";"4.060788e-03"
" 0";" 32";" 0.00";" -8.26";"inflação";"4.060788e-03"
" 0";" 31";" 0.00";" -7.99";"visão";"4.690709e-03"
" 4";" 63";" 6.35";" -7.78";"instituição";"5.293528e-03"
" 2";" 47";" 4.26";" -7.62";"aumento";"5.765410e-03"
" 0";" 29";" 0.00";" -7.47";"educação";"6.263927e-03"
" 2";" 46";" 4.35";" -7.37";"agenda";"6.628400e-03"
" 0";" 28";" 0.00";" -7.21";"subir";"7.241812e-03"
" 1";" 37";" 2.70";" -7.19";"população";"7.339920e-03"
" 0";" 27";" 0.00";" -6.95";"modo";"8.375178e-03"
" 0";" 27";" 0.00";" -6.95";"juro";"8.375178e-03"
" 0";" 27";" 0.00";" -6.95";"intervenção";"8.375178e-03"
" 1";" 36";" 2.78";" -6.93";"gerar";"8.471396e-03"
" 0";" 26";" 0.00";" -6.69";"energia";"9.689471e-03"
" 0";" 26";" 0.00";" -6.69";"impacto";"9.689471e-03"
" 2";" 43";" 4.65";" -6.62";"rcifrão";"1.007290e-02"
" 4";" 58";" 6.90";" -6.59";"liberdade";"1.023458e-02"
" 3";" 50";" 6.00";" -6.45";"ministro";"1.110573e-02"
" 0";" 25";" 0.00";" -6.43";"produto";"1.121449e-02"
" 0";" 25";" 0.00";" -6.43";"termo";"1.121449e-02"
" 1";" 34";" 2.94";" -6.42";"existir";"1.129164e-02"
" 2";" 42";" 4.76";" -6.37";"alto";"1.158095e-02"
" 0";" 24";" 0.00";" -6.17";"estatal";"1.298519e-02"
" 0";" 24";" 0.00";" -6.17";"desigualdade";"1.298519e-02"
" 1";" 33";" 3.03";" -6.16";"ponto";"1.304100e-02"
" 1";" 33";" 3.03";" -6.16";"gasto";"1.304100e-02"
" 6";" 70";" 8.57";" -6.12";"lei";"1.333878e-02"
" 1";" 32";" 3.12";" -5.91";"ataque";"1.506530e-02"
" 1";" 32";" 3.12";" -5.91";"campo";"1.506530e-02"
" 7";" 75";" 9.33";" -5.75";"empresa";"1.650738e-02"
"48";"315";"15.24";" -5.73";"bolsonaro";"1.665847e-02"
" 4";" 54";" 7.41";" -5.67";"momento";"1.726150e-02"
" 1";" 31";" 3.23";" -5.65";"cair";"1.740872e-02"
" 0";" 22";" 0.00";" -5.65";"geração";"1.743519e-02"
" 0";" 22";" 0.00";" -5.65";"desenvolvimento";"1.743519e-02"
" 0";" 22";" 0.00";" -5.65";"investidor";"1.743519e-02"
" 0";" 22";" 0.00";" -5.65";"economista";"1.743519e-02"
"27";"196";"13.78";" -5.61";"político";"1.790253e-02"
"15";"125";"12.00";" -5.61";"pandemia";"1.789659e-02"
" 7";" 74";" 9.46";" -5.54";"vir";"1.859613e-02"
" 0";" 21";" 0.00";" -5.39";"prazo";"2.021986e-02"
" 0";" 21";" 0.00";" -5.39";"geral";"2.021986e-02"
" 0";" 20";" 0.00";" -5.13";"valer";"2.346406e-02"
" 0";" 20";" 0.00";" -5.13";"jornal";"2.346406e-02"
" 0";" 20";" 0.00";" -5.13";"custo";"2.346406e-02"
" 3";" 44";" 6.82";" -5.03";"gente";"2.490926e-02"
" 3";" 44";" 6.82";" -5.03";"financeiro";"2.490926e-02"
" 2";" 36";" 5.56";" -4.91";"pior";"2.675738e-02"
" 0";" 19";" 0.00";" -4.88";"publicar";"2.724774e-02"
" 0";" 19";" 0.00";" -4.88";"constitucional";"2.724774e-02"
" 0";" 19";" 0.00";" -4.88";"petróleo";"2.724774e-02"
" 0";" 19";" 0.00";" -4.88";"neoliberal";"2.724774e-02"
" 0";" 19";" 0.00";" -4.88";"despesa";"2.724774e-02"
" 2";" 35";" 5.71";" -4.67";"ambiente";"3.076786e-02"
" 1";" 27";" 3.70";" -4.65";"recurso";"3.114320e-02"
" 1";" 27";" 3.70";" -4.65";"polarização";"3.114320e-02"
" 0";" 18";" 0.00";" -4.62";"responsável";"3.166593e-02"
" 0";" 18";" 0.00";" -4.62";"pec";"3.166593e-02"
" 0";" 18";" 0.00";" -4.62";"jogar";"3.166593e-02"
" 0";" 18";" 0.00";" -4.62";"incerteza";"3.166593e-02"
" 4";" 49";" 8.16";" -4.55";"discurso";"3.294390e-02"
" 8";" 75";"10.67";" -4.43";"lula";"3.523113e-02"
" 1";" 26";" 3.85";" -4.39";"banco";"3.605253e-02"
" 0";" 17";" 0.00";" -4.36";"emprego";"3.683206e-02"
" 0";" 17";" 0.00";" -4.36";"cultural";"3.683206e-02"
" 4";" 48";" 8.33";" -4.33";"bem";"3.744921e-02"
" 1";" 25";" 4.00";" -4.15";"dólar";"4.175490e-02"
" 0";" 16";" 0.00";" -4.10";"ativo";"4.288198e-02"
" 0";" 16";" 0.00";" -4.10";"diesel";"4.288198e-02"
" 0";" 16";" 0.00";" -4.10";"tributário";"4.288198e-02"
" 0";" 16";" 0.00";" -4.10";"bolsa";"4.288198e-02"
" 6";" 60";"10.00";" -4.03";"projeto";"4.471627e-02"
" 2";" 32";" 6.25";" -3.95";"reduzir";"4.678844e-02"
" 4";" 46";" 8.70";" -3.90";"melhor";"4.833287e-02"
" 1";" 24";" 4.17";" -3.90";"programa";"4.838337e-02"
" 1";" 24";" 4.17";" -3.90";"ideológico";"4.838337e-02"
" 1";" 24";" 4.17";" -3.90";"moderno";"4.838337e-02"
" 1";" 24";" 4.17";" -3.90";"taxa";"4.838337e-02"
" 0";" 15";" 0.00";" -3.84";"série";"4.997918e-02"
" 0";" 15";" 0.00";" -3.84";"chamado";"4.997918e-02"
" 0";" 15";" 0.00";" -3.84";"pauta";"4.997918e-02"
" 0";" 15";" 0.00";" -3.84";"lógica";"4.997918e-02"
" 0";" 15";" 0.00";" -3.84";"iniciativa";"4.997918e-02"
" 0";" 15";" 0.00";" -3.84";"alternativo";"4.997918e-02"
" 6";" 59";"10.17";" -3.83";"risco";"5.031250e-02"
" 1";" 23";" 4.35";" -3.65";"vender";"5.609464e-02"
" 1";" 23";" 4.35";" -3.65";"executivo";"5.609464e-02"
"13";"101";"12.87";" -3.59";"brasileiro";"5.816415e-02"
" 0";" 14";" 0.00";" -3.58";"informação";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"eletrobras";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"profundo";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"pobre";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"orçamento";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"negativo";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"literatura";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"contexto";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"rodada";"5.832147e-02"
" 0";" 14";" 0.00";" -3.58";"dificuldade";"5.832147e-02"
" 1";" 22";" 4.55";" -3.40";"uso";"6.507363e-02"
" 1";" 22";" 4.55";" -3.40";"artigo";"6.507363e-02"
" 5";" 50";"10.00";" -3.34";"efeito";"6.748212e-02"
" 0";" 13";" 0.00";" -3.33";"tribunal";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"escritor";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"agir";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"reeleição";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"declínio";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"calamidade";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"administrativo";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"postura";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"planalto";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"massa";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"essencial";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"elétrico";"6.814970e-02"
" 0";" 13";" 0.00";" -3.33";"agravar";"6.814970e-02"
" 9";" 75";"12.00";" -3.29";"meio";"6.969567e-02"
" 4";" 43";" 9.30";" -3.27";"aumentar";"7.062415e-02"
" 6";" 56";"10.71";" -3.25";"atual";"7.138149e-02"
" 3";" 36";" 8.33";" -3.23";"investimento";"7.227253e-02"
" 1";" 21";" 4.76";" -3.16";"entender";"7.553907e-02"
" 8";" 68";"11.76";" -3.15";"saúde";"7.614872e-02"
" 0";" 12";" 0.00";" -3.07";"romance";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"comum";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"trajetória";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"aspecto";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"tesouro";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"indivíduo";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"câmbio";"7.975927e-02"
" 0";" 12";" 0.00";" -3.07";"consumidor";"7.975927e-02"
" 4";" 42";" 9.52";" -3.06";"ação";"8.005953e-02"
" 2";" 28";" 7.14";" -3.03";"número";"8.185580e-02"
" 2";" 28";" 7.14";" -3.03";"responsabilidade";"8.185580e-02"
" 2";" 28";" 7.14";" -3.03";"necessário";"8.185580e-02"
" 3";" 35";" 8.57";" -3.02";"criar";"8.246004e-02"
" 5";" 48";"10.42";" -2.95";"achar";"8.575876e-02"
" 1";" 20";" 5.00";" -2.92";"ministério";"8.775030e-02"
" 1";" 20";" 5.00";" -2.92";"capacidade";"8.775030e-02"
" 1";" 20";" 5.00";" -2.92";"avanço";"8.775030e-02"
" 1";" 20";" 5.00";" -2.92";"prever";"8.775030e-02"
" 1";" 20";" 5.00";" -2.92";"estabelecer";"8.775030e-02"
" 1";" 20";" 5.00";" -2.92";"dilma";"8.775030e-02"
" 6";" 54";"11.11";" -2.88";"problema";"8.980472e-02"
" 7";" 60";"11.67";" -2.83";"próprio";"9.254416e-02"
" 0";" 11";" 0.00";" -2.81";"silva";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"teto";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"norma";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"teitelbaum";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"espécie";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"reportagem";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"leitura";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"comunicação";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"servir";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"participação";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"ouvir";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"moeda";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"afetar";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"acionista";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"potencial";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"governança";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"fator";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"demanda";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"constante";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"companhia";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"atividade";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"análise";"9.351584e-02"
" 0";" 11";" 0.00";" -2.81";"ajuste";"9.351584e-02"
" 1";" 19";" 5.26";" -2.67";"conta";"1.020157e-01"
" 1";" 19";" 5.26";" -2.67";"popular";"1.020157e-01"
" 1";" 19";" 5.26";" -2.67";"equipa";"1.020157e-01"
"17";"118";"14.41";" -2.66";"dar";"1.031224e-01"
" 3";" 33";" 9.09";" -2.59";"trazer";"1.072266e-01"
" 2";" 26";" 7.69";" -2.58";"tema";"1.082848e-01"
" 0";" 10";" 0.00";" -2.56";"decreto";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"relevante";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"piso";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"mínimo";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"simples";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"leitor";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"elevação";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"associar";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"argumentar";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"índice";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"trocar";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"privatização";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"neoliberalismo";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"intervir";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"interpretar";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"integrante";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"guinar";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"dado";"1.098769e-01"
" 0";" 10";" 0.00";" -2.56";"comunidade";"1.098769e-01"
" 4";" 39";"10.26";" -2.47";"covid_19";"1.162148e-01"
" 1";" 18";" 5.56";" -2.43";"ciência";"1.187029e-01"
" 1";" 18";" 5.56";" -2.43";"fundamental";"1.187029e-01"
" 3";" 32";" 9.38";" -2.39";"situação";"1.221976e-01"
" 3";" 32";" 9.38";" -2.39";"enfrentar";"1.221976e-01"
" 3";" 32";" 9.38";" -2.39";"expressão";"1.221976e-01"
" 2";" 25";" 8.00";" -2.36";"limite";"1.245467e-01"
" 2";" 25";" 8.00";" -2.36";"início";"1.245467e-01"
" 2";" 25";" 8.00";" -2.36";"médio";"1.245467e-01"
" 0";"  9";" 0.00";" -2.30";"stf";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"justiça";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"importar";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"investir";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"comprar";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"ferreira";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"petista";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"palácio";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"favor";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"episódio";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"ultrapassar";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"pé";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"preservar";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"prejuízo";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"médico";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"município";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"capital";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"áfrica";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"ruir";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"permanente";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"percepção";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"luna";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"individual";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"hipótese";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"fóssil";"1.294229e-01"
" 0";"  9";" 0.00";" -2.30";"dispensar";"1.294229e-01"
" 5";" 44";"11.36";" -2.21";"bom";"1.372892e-01"
" 1";" 17";" 5.88";" -2.20";"crime";"1.382522e-01"
" 1";" 17";" 5.88";" -2.20";"sofrer";"1.382522e-01"
" 1";" 17";" 5.88";" -2.20";"científico";"1.382522e-01"
" 1";" 17";" 5.88";" -2.20";"milícia";"1.382522e-01"
" 1";" 17";" 5.88";" -2.20";"diverso";"1.382522e-01"
" 1";" 17";" 5.88";" -2.20";"jornalismo";"1.382522e-01"
" 3";" 31";" 9.68";" -2.19";"república";"1.391942e-01"
" 7";" 56";"12.50";" -2.15";"acreditar";"1.424482e-01"
" 2";" 24";" 8.33";" -2.14";"recente";"1.432496e-01"
" 2";" 24";" 8.33";" -2.14";"real";"1.432496e-01"
" 2";" 24";" 8.33";" -2.14";"capaz";"1.432496e-01"
" 2";" 24";" 8.33";" -2.14";"temer";"1.432496e-01"
" 2";" 24";" 8.33";" -2.14";"empresário";"1.432496e-01"
" 0";"  8";" 0.00";" -2.04";"dose";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"lsn";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"bbc";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"universo";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"discussão";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"curso";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"obrigar";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"mobius";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"internet";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"armamento";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"aplicar";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"pensamento";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"estrangeiro";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"elite";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"concepção";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"tensão";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"racismo";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"fechamento";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"fascismo";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"equilíbrio";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"desacreditar";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"conceder";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"vantagem";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"temor";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"sério";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"orçamentário";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"modelo";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"josé";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"intervencionista";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"funcionamento";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"enxergar";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"empresariado";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"emenda";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"diminuição";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"dimensão";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"destruir";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"desemprego";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"conversar";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"bucci";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"atender";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"apelo";"1.529024e-01"
" 0";"  8";" 0.00";" -2.04";"adiantar";"1.529024e-01"
" 9";" 67";"13.43";" -2.00";"deixar";"1.569067e-01"
"*****";"*";"*";"*";"*";"*"
"  3";"  47";" 6.38";"-5.73";"nosso";"0.01664532"
"118";" 682";"17.30";"-5.29";"não";"0.02148139"
"112";" 648";"17.28";"-4.98";"uma";"0.02558438"
"  0";"  17";" 0.00";"-4.36";"tal";"0.03683206"
"  2";"  33";" 6.06";"-4.19";"me";"0.04068594"
"  0";"  16";" 0.00";"-4.10";"dentro";"0.04288198"
"  0";"  16";" 0.00";"-4.10";"ninguém";"0.04288198"
" 12";"  96";"12.50";"-3.75";"porque";"0.05270991"
"228";"1213";"18.80";"-3.43";"ser";"0.06393451"
"  1";"  21";" 4.76";"-3.16";"lhes";"0.07553907"
"  8";"  68";"11.76";"-3.15";"sempre";"0.07614872"
"  1";"  20";" 5.00";"-2.92";"meu";"0.08775030"
"  6";"  53";"11.32";"-2.70";"você";"0.10061116"
"  0";"  10";" 0.00";"-2.56";"si";"0.10987693"
" 25";" 162";"15.43";"-2.54";"sobre";"0.11127000"
" 32";" 200";"16.00";"-2.48";"muito";"0.11498068"
"  1";"  17";" 5.88";"-2.20";"inclusive";"0.13825219"
"*";"*";"*";"*";"*";"*"
"  0";"  79";" 0.00";"-20.80";"*dia_21_02";"5.090652e-06"
"  3";"  97";" 3.09";"-18.49";"*aut_103";"1.703895e-05"
"  0";"  63";" 0.00";"-16.47";"*dia_03_03";"4.931853e-05"
"  6";" 110";" 5.45";"-15.70";"*dia_22_02";"7.431534e-05"
"  0";"  52";" 0.00";"-13.53";"*tit_30";"2.344159e-04"
"  1";"  59";" 1.69";"-12.94";"*aut_08";"3.224100e-04"
"  1";"  59";" 1.69";"-12.94";"*tit_08";"3.224100e-04"
"  2";"  63";" 3.17";"-11.72";"*dia_23_02";"6.177023e-04"
"  0";"  44";" 0.00";"-11.41";"*dia_12_03";"7.299522e-04"
"  7";" 100";" 7.00";"-11.40";"*aut_27";"7.339478e-04"
"  3";"  69";" 4.35";"-11.17";"*dia_09_02";"8.324481e-04"
"  5";"  81";" 6.17";"-10.33";"*dia_06_03";"1.306237e-03"
"  0";"  38";" 0.00";" -9.83";"*aut_14";"1.717037e-03"
"  0";"  38";" 0.00";" -9.83";"*tit_16";"1.717037e-03"
"  4";"  66";" 6.06";" -8.50";"*dia_08_03";"3.554266e-03"
"  2";"  50";" 4.00";" -8.38";"*aut_24";"3.793921e-03"
"  2";"  50";" 4.00";" -8.38";"*tit_26";"3.793921e-03"
"  0";"  30";" 0.00";" -7.73";"*tit_43";"5.419768e-03"
"  0";"  30";" 0.00";" -7.73";"*aut_39";"5.419768e-03"
"  1";"  38";" 2.63";" -7.45";"*tit_131";"6.360775e-03"
"  1";"  38";" 2.63";" -7.45";"*aut_117";"6.360775e-03"
"  1";"  38";" 2.63";" -7.45";"*dia_29_01";"6.360775e-03"
"  0";"  26";" 0.00";" -6.69";"*aut_45";"9.689471e-03"
"  0";"  26";" 0.00";" -6.69";"*tit_49";"9.689471e-03"
"  0";"  26";" 0.00";" -6.69";"*dia_09_03";"9.689471e-03"
"  1";"  35";" 2.86";" -6.67";"*dia_16_03";"9.779302e-03"
"  7";"  78";" 8.97";" -6.38";"*dia_05_03";"1.151207e-02"
"  0";"  24";" 0.00";" -6.17";"*aut_101";"1.298519e-02"
"  2";"  40";" 5.00";" -5.88";"*tit_40";"1.530882e-02"
"  2";"  40";" 5.00";" -5.88";"*aut_36";"1.530882e-02"
"  0";"  22";" 0.00";" -5.65";"*tit_23";"1.743519e-02"
"  0";"  22";" 0.00";" -5.65";"*aut_21";"1.743519e-02"
"  5";"  60";" 8.33";" -5.44";"*aut_26";"1.967439e-02"
"  5";"  60";" 8.33";" -5.44";"*tit_28";"1.967439e-02"
"  0";"  21";" 0.00";" -5.39";"*aut_42";"2.021986e-02"
"  4";"  52";" 7.69";" -5.22";"*dia_11_03";"2.237693e-02"
"  1";"  29";" 3.45";" -5.15";"*tit_37";"2.326770e-02"
"  1";"  29";" 3.45";" -5.15";"*aut_34";"2.326770e-02"
"  0";"  20";" 0.00";" -5.13";"*aut_40";"2.346406e-02"
"  0";"  20";" 0.00";" -5.13";"*tit_44";"2.346406e-02"
"  0";"  20";" 0.00";" -5.13";"*aut_10";"2.346406e-02"
"  0";"  20";" 0.00";" -5.13";"*tit_11";"2.346406e-02"
"  1";"  28";" 3.57";" -4.90";"*tit_118";"2.691374e-02"
"  1";"  28";" 3.57";" -4.90";"*aut_03";"2.691374e-02"
"  1";"  27";" 3.70";" -4.65";"*aut_109";"3.114320e-02"
"  0";"  18";" 0.00";" -4.62";"*aut_105";"3.166593e-02"
"  0";"  18";" 0.00";" -4.62";"*dia_14_03";"3.166593e-02"
"  0";"  18";" 0.00";" -4.62";"*aut_13";"3.166593e-02"
"  0";"  18";" 0.00";" -4.62";"*tit_14";"3.166593e-02"
"  0";"  18";" 0.00";" -4.62";"*tit_106";"3.166593e-02"
"  0";"  17";" 0.00";" -4.36";"*tit_120";"3.683206e-02"
"  1";"  25";" 4.00";" -4.15";"*aut_16";"4.175490e-02"
"  1";"  25";" 4.00";" -4.15";"*tit_18";"4.175490e-02"
"  0";"  16";" 0.00";" -4.10";"*tit_36";"4.288198e-02"
"  0";"  16";" 0.00";" -4.10";"*dia_19_02";"4.288198e-02"
"  0";"  16";" 0.00";" -4.10";"*tit_45";"4.288198e-02"
"  0";"  16";" 0.00";" -4.10";"*aut_41";"4.288198e-02"
"  0";"  16";" 0.00";" -4.10";"*aut_33";"4.288198e-02"
"  0";"  15";" 0.00";" -3.84";"*tit_38";"4.997918e-02"
"  0";"  15";" 0.00";" -3.84";"*aut_35";"4.997918e-02"
"  0";"  14";" 0.00";" -3.58";"*dia_19_03";"5.832147e-02"
"  0";"  14";" 0.00";" -3.58";"*tit_101";"5.832147e-02"
"  0";"  14";" 0.00";" -3.58";"*tit_109";"5.832147e-02"
"  0";"  14";" 0.00";" -3.58";"*dia_21_03";"5.832147e-02"
"  2";"  30";" 6.67";" -3.49";"*aut_48";"6.188260e-02"
"  2";"  30";" 6.67";" -3.49";"*dia_06_02";"6.188260e-02"
"  2";"  30";" 6.67";" -3.49";"*dia_27_03";"6.188260e-02"
"  2";"  30";" 6.67";" -3.49";"*tit_52";"6.188260e-02"
"  2";"  30";" 6.67";" -3.49";"*tit_110";"6.188260e-02"
"  2";"  30";" 6.67";" -3.49";"*aut_107";"6.188260e-02"
" 10";"  82";"12.20";" -3.44";"*aut_108";"6.362002e-02"
"  1";"  22";" 4.55";" -3.40";"*tit_54";"6.507363e-02"
"  1";"  22";" 4.55";" -3.40";"*dia_30_01";"6.507363e-02"
"  1";"  22";" 4.55";" -3.40";"*aut_23";"6.507363e-02"
"  1";"  22";" 4.55";" -3.40";"*tit_25";"6.507363e-02"
"311";"1615";"19.26";" -3.36";"*jor_01";"6.680287e-02"
"  0";"  13";" 0.00";" -3.33";"*tit_129";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*tit_06";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*tit_114";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*tit_65";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*tit_71";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*aut_06";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*dia_23_03";"6.814970e-02"
"  0";"  13";" 0.00";" -3.33";"*aut_55";"6.814970e-02"
"  1";"  21";" 4.76";" -3.16";"*tit_121";"7.553907e-02"
"  0";"  12";" 0.00";" -3.07";"*tit_42";"7.975927e-02"
"  0";"  12";" 0.00";" -3.07";"*aut_38";"7.975927e-02"
"  2";"  28";" 7.14";" -3.03";"*dia_04_01";"8.185580e-02"
