"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"2131";2131;0;0;0;0;0;0;0;0;1
"2132";2132;0;0;0;0;5;5;5;5;5
"2133";2133;0;0;0;0;0;0;0;0;1
"2134";2134;0;0;0;0;0;0;0;0;1
"2135";2135;0;0;0;0;0;0;0;0;1
"2136";2136;0;0;0;0;0;0;0;0;1
"2137";2137;0;0;0;0;0;0;0;0;1
"2138";2138;0;0;0;0;0;0;3;3;3
"2139";2139;0;0;0;0;0;0;0;0;1
"2140";2140;0;0;0;0;0;0;0;0;0
"2141";2141;0;0;0;0;0;0;0;0;1
"2142";2142;0;0;0;0;0;0;0;0;1
"2143";2143;0;0;0;0;0;0;0;0;2
"2144";2144;0;0;0;0;0;0;0;0;2
"2145";2145;0;0;0;0;0;0;0;0;1
"2146";2146;0;0;0;0;0;0;0;0;1
"2147";2147;0;0;0;0;0;0;4;4;4
"2148";2148;0;0;0;0;0;0;4;4;4
"2149";2149;0;0;0;0;0;0;0;0;1
"2150";2150;0;0;0;0;0;0;0;0;1
"2151";2151;0;0;0;0;0;0;0;0;1
"2152";2152;0;0;0;0;0;0;0;0;1
"2153";2153;0;0;0;0;0;0;0;0;1
"2154";2154;0;0;0;0;0;0;0;0;1
"2155";2155;0;0;0;0;0;0;0;0;2
"2156";2156;0;0;0;0;0;0;0;0;2
"2157";2157;0;0;0;0;0;0;0;0;2
"2158";2158;0;0;0;0;0;0;0;0;2
"2159";2159;0;0;0;0;0;0;0;0;0
"2160";2160;0;0;0;0;0;0;0;0;0
"2161";2161;0;0;0;0;0;0;0;0;2
"2162";2162;0;0;0;0;0;0;0;0;1
"2163";2163;0;0;0;0;0;0;0;0;1
"2164";2164;0;0;0;0;0;0;0;0;0
"2165";2165;0;0;0;0;0;0;0;0;1
"2166";2166;0;0;0;0;0;0;0;0;1
"2167";2167;0;0;0;0;0;0;0;0;1
"2168";2168;0;0;0;0;0;0;0;0;2
"2169";2169;0;0;0;0;0;0;4;4;4
"2170";2170;0;0;0;0;0;0;0;0;0
"2171";2171;0;0;0;0;0;0;4;4;4
"2172";2172;0;0;0;0;0;0;0;0;2
"2173";2173;0;0;0;0;0;0;4;4;4
"2174";2174;0;0;0;0;0;0;4;4;4
"2175";2175;0;0;0;0;0;0;0;0;1
"2176";2176;0;0;0;0;0;0;4;4;4
"2177";2177;0;0;0;0;0;0;4;4;4
"2178";2178;0;0;0;0;0;0;0;0;0
"2179";2179;0;0;0;0;0;0;0;0;1
"2180";2180;0;0;0;0;0;0;0;0;2
"2181";2181;0;0;0;0;0;0;0;0;1
"2182";2182;0;0;0;0;0;0;0;0;1
"2183";2183;0;0;0;0;0;0;0;0;1
"2184";2184;0;0;0;0;0;0;0;0;1
"2185";2185;0;0;0;0;0;0;0;0;2
"2186";2186;0;0;0;0;0;0;0;0;1
"2187";2187;0;0;0;0;0;0;3;3;3
"2188";2188;0;0;0;0;0;0;4;4;4
"2189";2189;0;0;0;0;0;0;4;4;4
"2190";2190;0;0;0;0;0;0;4;4;4
"2191";2191;0;0;0;0;5;5;5;5;5
"2192";2192;0;0;0;0;0;0;0;0;2
"2193";2193;0;0;0;0;0;0;0;0;2
"2194";2194;0;0;0;0;0;0;0;0;0
"2195";2195;0;0;0;0;0;0;0;0;2
"2196";2196;0;0;0;0;0;0;0;0;1
"2197";2197;0;0;0;0;0;0;0;0;2
"2198";2198;0;0;0;0;0;0;0;0;2
"2199";2199;0;0;0;0;0;0;0;0;0
"2200";2200;0;0;0;0;0;0;0;0;2
"2201";2201;0;0;0;0;0;0;0;0;0
"2202";2202;0;0;0;0;0;0;0;0;1
"2203";2203;0;0;0;0;0;0;4;4;4
"2204";2204;0;0;0;0;0;0;0;0;0
"2205";2205;0;0;0;0;0;0;0;0;0
"2206";2206;0;0;0;0;5;5;5;5;5
"2207";2207;0;0;0;0;0;0;0;0;0
"2208";2208;0;0;0;0;0;0;0;0;0
"2209";2209;0;0;0;0;0;0;0;0;0
"2210";2210;0;0;0;0;0;0;0;0;0
"2211";2211;0;0;0;0;0;0;0;0;1
"2212";2212;0;0;0;0;0;0;0;0;0
"2213";2213;0;0;0;0;0;0;0;0;0
"2214";2214;0;0;0;0;0;0;0;0;0
"2215";2215;0;0;0;0;5;5;5;5;5
"2216";2216;0;0;0;0;5;5;5;5;5
"2217";2217;0;0;0;0;0;0;0;0;1
"2218";2218;0;0;0;0;0;0;0;0;0
"2219";2219;0;0;0;0;0;0;0;0;0
"2220";2220;0;0;0;0;0;0;0;0;0
"2221";2221;0;0;0;0;0;0;3;3;3
"2222";2222;0;0;0;0;0;0;0;0;2
"2223";2223;0;0;0;0;0;0;0;0;0
"2224";2224;0;0;0;0;0;0;3;3;3
"2225";2225;0;0;0;0;0;0;0;0;1
"2226";2226;0;0;0;0;5;5;5;5;5
"2227";2227;0;0;0;0;0;0;3;3;3
"2228";2228;0;0;0;0;0;0;3;3;3
"2229";2229;0;0;0;0;0;0;3;3;3
"2230";2230;0;0;0;0;0;0;4;4;4
"2231";2231;0;0;0;0;0;0;4;4;4
"2232";2232;0;0;0;0;5;5;5;5;5
"2233";2233;0;0;0;0;0;0;4;4;4
"2234";2234;0;0;0;0;5;5;5;5;5
"2235";2235;0;0;0;0;0;0;0;0;2
"2236";2236;0;0;0;0;0;0;0;0;2
"2237";2237;0;0;0;0;0;0;3;3;3
"2238";2238;0;0;0;0;5;5;5;5;5
"2239";2239;0;0;0;0;5;5;5;5;5
"2240";2240;0;0;0;0;5;5;5;5;5
"2241";2241;0;0;0;0;5;5;5;5;5
"2242";2242;0;0;0;0;5;5;5;5;5
"2243";2243;0;0;0;0;5;5;5;5;5
"2244";2244;0;0;0;0;5;5;5;5;5
"2245";2245;0;0;0;0;0;0;4;4;4
"2246";2246;0;0;0;0;0;0;3;3;3
"2247";2247;0;0;0;0;5;5;5;5;5
"2248";2248;0;0;0;0;0;0;4;4;4
"2249";2249;0;0;0;0;0;0;0;0;2
"2250";2250;0;0;0;0;0;0;0;0;2
"2251";2251;0;0;0;0;0;0;4;4;4
"2252";2252;0;0;0;0;0;0;0;0;2
"2253";2253;0;0;0;0;0;0;0;0;2
"2254";2254;0;0;0;0;0;0;4;4;4
"2255";2255;0;0;0;0;5;5;5;5;5
"2256";2256;0;0;0;0;0;0;4;4;4
"2257";2257;0;0;0;0;5;5;5;5;5
"2258";2258;0;0;0;0;5;5;5;5;5
"2259";2259;0;0;0;0;5;5;5;5;5
"2260";2260;0;0;0;0;5;5;5;5;5
"2261";2261;0;0;0;0;0;0;0;0;1
"2262";2262;0;0;0;0;5;5;5;5;5
"2263";2263;0;0;0;0;5;5;5;5;5
"2264";2264;0;0;0;0;0;0;4;4;4
"2265";2265;0;0;0;0;0;0;4;4;4
"2266";2266;0;0;0;0;0;0;4;4;4
"2267";2267;0;0;0;0;0;0;4;4;4
"2268";2268;0;0;0;0;0;0;3;3;3
"2269";2269;0;0;0;0;0;0;0;0;2
"2270";2270;0;0;0;0;0;0;4;4;4
"2271";2271;0;0;0;0;0;0;4;4;4
"2272";2272;0;0;0;0;0;0;4;4;4
"2273";2273;0;0;0;0;0;0;4;4;4
"2274";2274;0;0;0;0;0;0;3;3;3
"2275";2275;0;0;0;0;5;5;5;5;5
"2276";2276;0;0;0;0;0;0;4;4;4
"2277";2277;0;0;0;0;5;5;5;5;5
"2278";2278;0;0;0;0;0;0;0;0;2
"2279";2279;0;0;0;0;0;0;0;0;2
"2280";2280;0;0;0;0;0;0;0;0;2
"2281";2281;0;0;0;0;0;0;0;0;2
"2282";2282;0;0;0;0;0;0;0;0;2
"2283";2283;0;0;0;0;0;0;0;0;2
"2284";2284;0;0;0;0;0;0;0;0;1
"2285";2285;0;0;0;0;0;0;0;0;0
"2286";2286;0;0;0;0;0;0;3;3;3
"2287";2287;0;0;0;0;0;0;0;0;1
"2288";2288;0;0;0;0;0;0;4;4;4
"2289";2289;0;0;0;0;0;0;0;0;2
"2290";2290;0;0;0;0;0;0;0;0;1
"2291";2291;0;0;0;0;0;0;4;4;4
"2292";2292;0;0;0;0;0;0;0;0;0
"2293";2293;0;0;0;0;0;0;0;0;2
"2294";2294;0;0;0;0;0;0;0;0;2
"2295";2295;0;0;0;0;0;0;0;0;0
"2296";2296;0;0;0;0;0;0;0;0;1
"2297";2297;0;0;0;0;0;0;0;0;2
"2298";2298;0;0;0;0;0;0;0;0;2
"2299";2299;0;0;0;0;0;0;0;0;2
"2300";2300;0;0;0;0;0;0;0;0;2
"2301";2301;0;0;0;0;0;0;0;0;0
"2302";2302;0;0;0;0;0;0;0;0;0
"2303";2303;0;0;0;0;0;0;0;0;0
"2304";2304;0;0;0;0;0;0;0;0;0
"2305";2305;0;0;0;0;0;0;0;0;1
"2306";2306;0;0;0;0;0;0;0;0;0
"2307";2307;0;0;0;0;0;0;0;0;2
"2308";2308;0;0;0;0;0;0;3;3;3
"2309";2309;0;0;0;0;0;0;0;0;0
"2310";2310;0;0;0;0;0;0;0;0;1
"2311";2311;0;0;0;0;0;0;0;0;1
"2312";2312;0;0;0;0;0;0;0;0;1
"2313";2313;0;0;0;0;0;0;0;0;2
"2314";2314;0;0;0;0;0;0;0;0;1
"2315";2315;0;0;0;0;0;0;0;0;1
"2316";2316;0;0;0;0;5;5;5;5;5
"2317";2317;0;0;0;0;0;0;0;0;1
"2318";2318;0;0;0;0;0;0;0;0;2
"2319";2319;0;0;0;0;0;0;0;0;2
"2320";2320;0;0;0;0;0;0;0;0;1
"2321";2321;0;0;0;0;0;0;0;0;1
"2322";2322;0;0;0;0;0;0;0;0;1
"2323";2323;0;0;0;0;0;0;0;0;1
"2324";2324;0;0;0;0;0;0;0;0;1
"2325";2325;0;0;0;0;0;0;0;0;1
"2326";2326;0;0;0;0;0;0;0;0;2
"2327";2327;0;0;0;0;0;0;0;0;1
"2328";2328;0;0;0;0;0;0;0;0;1
"2329";2329;0;0;0;0;0;0;0;0;1
"2330";2330;0;0;0;0;0;0;3;3;3
"2331";2331;0;0;0;0;0;0;3;3;3
"2332";2332;0;0;0;0;5;5;5;5;5
"2333";2333;0;0;0;0;0;0;3;3;3
"2334";2334;0;0;0;0;0;0;4;4;4
"2335";2335;0;0;0;0;0;0;4;4;4
"2336";2336;0;0;0;0;0;0;3;3;3
"2337";2337;0;0;0;0;0;0;0;0;0
"2338";2338;0;0;0;0;0;0;0;0;2
"2339";2339;0;0;0;0;0;0;0;0;0
"2340";2340;0;0;0;0;0;0;3;3;3
"2341";2341;0;0;0;0;0;0;4;4;4
"2342";2342;0;0;0;0;0;0;0;0;0
"2343";2343;0;0;0;0;0;0;0;0;0
"2344";2344;0;0;0;0;0;0;3;3;3
"2345";2345;0;0;0;0;0;0;0;0;0
"2346";2346;0;0;0;0;0;0;0;0;0
"2347";2347;0;0;0;0;0;0;0;0;1
"2348";2348;0;0;0;0;0;0;0;0;2
"2349";2349;0;0;0;0;0;0;3;3;3
"2350";2350;0;0;0;0;0;0;3;3;3
"2351";2351;0;0;0;0;0;0;4;4;4
"2352";2352;0;0;0;0;0;0;3;3;3
"2353";2353;0;0;0;0;0;0;0;0;0
"2354";2354;0;0;0;0;0;0;3;3;3
"2355";2355;0;0;0;0;0;0;0;0;0
"2356";2356;0;0;0;0;0;0;3;3;3
"2357";2357;0;0;0;0;0;0;3;3;3
"2358";2358;0;0;0;0;0;0;3;3;3
"2359";2359;0;0;0;0;0;0;4;4;4
"2360";2360;0;0;0;0;0;0;3;3;3
"2361";2361;0;0;0;0;0;0;3;3;3
"2362";2362;0;0;0;0;0;0;0;0;0
"2363";2363;0;0;0;0;0;0;3;3;3
"2364";2364;0;0;0;0;0;0;3;3;3
"2365";2365;0;0;0;0;0;0;0;0;0
"2366";2366;0;0;0;0;0;0;0;0;1
"2367";2367;0;0;0;0;0;0;3;3;3
"2368";2368;0;0;0;0;0;0;3;3;3
"2369";2369;0;0;0;0;0;0;3;3;3
"2370";2370;0;0;0;0;0;0;3;3;3
"2371";2371;0;0;0;0;0;0;3;3;3
"2372";2372;0;0;0;0;0;0;3;3;3
"2373";2373;0;0;0;0;0;0;4;4;4
"2374";2374;0;0;0;0;0;0;3;3;3
"2375";2375;0;0;0;0;0;0;3;3;3
"2376";2376;0;0;0;0;0;0;3;3;3
"2377";2377;0;0;0;0;0;0;0;0;2
"2378";2378;0;0;0;0;0;0;0;0;0
"2379";2379;0;0;0;0;0;0;0;0;2
"2380";2380;0;0;0;0;0;0;0;0;2
"2381";2381;0;0;0;0;0;0;0;0;0
"2382";2382;0;0;0;0;5;5;5;5;5
"2383";2383;0;0;0;0;0;0;3;3;3
"2384";2384;0;0;0;0;0;0;0;0;1
"2385";2385;0;0;0;0;0;0;4;4;4
"2386";2386;0;0;0;0;0;0;0;0;1
"2387";2387;0;0;0;0;0;0;3;3;3
"2388";2388;0;0;0;0;5;5;5;5;5
"2389";2389;0;0;0;0;0;0;0;0;2
"2390";2390;0;0;0;0;0;0;0;0;2
"2391";2391;0;0;0;0;0;0;4;4;4
"2392";2392;0;0;0;0;0;0;4;4;4
"2393";2393;0;0;0;0;0;0;3;3;3
"2394";2394;0;0;0;0;5;5;5;5;5
"2395";2395;0;0;0;0;5;5;5;5;5
"2396";2396;0;0;0;0;0;0;0;0;0
"2397";2397;0;0;0;0;0;0;0;0;2
"2398";2398;0;0;0;0;0;0;0;0;2
"2399";2399;0;0;0;0;0;0;0;0;0
"2400";2400;0;0;0;0;0;0;0;0;0
"2401";2401;0;0;0;0;5;5;5;5;5
"2402";2402;0;0;0;0;5;5;5;5;5
"2403";2403;0;0;0;0;5;5;5;5;5
"2404";2404;0;0;0;0;5;5;5;5;5
"2405";2405;0;0;0;0;5;5;5;5;5
"2406";2406;0;0;0;0;5;5;5;5;5
"2407";2407;0;0;0;0;5;5;5;5;5
"2408";2408;0;0;0;0;5;5;5;5;5
"2409";2409;0;0;0;0;0;0;3;3;3
"2410";2410;0;0;0;0;5;5;5;5;5
"2411";2411;0;0;0;0;5;5;5;5;5
"2412";2412;0;0;0;0;0;0;0;0;0
"2413";2413;0;0;0;0;5;5;5;5;5
"2414";2414;0;0;0;0;5;5;5;5;5
"2415";2415;0;0;0;0;5;5;5;5;5
"2416";2416;0;0;0;0;5;5;5;5;5
"2417";2417;0;0;0;0;5;5;5;5;5
"2418";2418;0;0;0;0;5;5;5;5;5
"2419";2419;0;0;0;0;0;0;4;4;4
"2420";2420;0;0;0;0;0;0;4;4;4
"2421";2421;0;0;0;0;0;0;0;0;2
"2422";2422;0;0;0;0;5;5;5;5;5
"2423";2423;0;0;0;0;0;0;4;4;4
"2424";2424;0;0;0;0;0;0;0;0;0
"2425";2425;0;0;0;0;5;5;5;5;5
"2426";2426;0;0;0;0;5;5;5;5;5
"2427";2427;0;0;0;0;0;0;0;0;1
"2428";2428;0;0;0;0;0;0;3;3;3
"2429";2429;0;0;0;0;0;0;0;0;0
"2430";2430;0;0;0;0;5;5;5;5;5
"2431";2431;0;0;0;0;0;0;3;3;3
"2432";2432;0;0;0;0;0;0;0;0;2
"2433";2433;0;0;0;0;0;0;0;0;2
"2434";2434;0;0;0;0;5;5;5;5;5
"2435";2435;0;0;0;0;5;5;5;5;5
"2436";2436;0;0;0;0;0;0;0;0;2
"2437";2437;0;0;0;0;0;0;4;4;4
"2438";2438;0;0;0;0;0;0;0;0;2
"2439";2439;0;0;0;0;0;0;4;4;4
"2440";2440;0;0;0;0;0;0;4;4;4
"2441";2441;0;0;0;0;0;0;4;4;4
"2442";2442;0;0;0;0;0;0;4;4;4
"2443";2443;0;0;0;0;0;0;0;0;0
"2444";2444;0;0;0;0;0;0;0;0;0
"2445";2445;0;0;0;0;5;5;5;5;5
"2446";2446;0;0;0;0;0;0;0;0;0
"2447";2447;0;0;0;0;0;0;0;0;0
"2448";2448;0;0;0;0;0;0;0;0;0
"2449";2449;0;0;0;0;0;0;0;0;0
"2450";2450;0;0;0;0;0;0;0;0;1
"2451";2451;0;0;0;0;0;0;0;0;0
"2452";2452;0;0;0;0;0;0;0;0;0
"2453";2453;0;0;0;0;0;0;0;0;0
"2454";2454;0;0;0;0;5;5;5;5;5
"2455";2455;0;0;0;0;5;5;5;5;5
"2456";2456;0;0;0;0;0;0;0;0;1
"2457";2457;0;0;0;0;5;5;5;5;5
"2458";2458;0;0;0;0;5;5;5;5;5
"2459";2459;0;0;0;0;5;5;5;5;5
"2460";2460;0;0;0;0;0;0;3;3;3
"2461";2461;0;0;0;0;5;5;5;5;5
"2462";2462;0;0;0;0;0;0;4;4;4
"2463";2463;0;0;0;0;0;0;4;4;4
"2464";2464;0;0;0;0;5;5;5;5;5
"2465";2465;0;0;0;0;5;5;5;5;5
"2466";2466;0;0;0;0;5;5;5;5;5
"2467";2467;0;0;0;0;5;5;5;5;5
"2468";2468;0;0;0;0;0;0;3;3;3
"2469";2469;0;0;0;0;5;5;5;5;5
"2470";2470;0;0;0;0;0;0;4;4;4
"2471";2471;0;0;0;0;5;5;5;5;5
"2472";2472;0;0;0;0;0;0;4;4;4
"2473";2473;0;0;0;0;0;0;4;4;4
"2474";2474;0;0;0;0;0;0;4;4;4
"2475";2475;0;0;0;0;5;5;5;5;5
"2476";2476;0;0;0;0;5;5;5;5;5
"2477";2477;0;0;0;0;5;5;5;5;5
"2478";2478;0;0;0;0;5;5;5;5;5
"2479";2479;0;0;0;0;5;5;5;5;5
"2480";2480;0;0;0;0;5;5;5;5;5
"2481";2481;0;0;0;0;0;0;0;0;1
"2482";2482;0;0;0;0;0;0;4;4;4
"2483";2483;0;0;0;0;0;0;3;3;3
"2484";2484;0;0;0;0;5;5;5;5;5
"2485";2485;0;0;0;0;0;0;4;4;4
"2486";2486;0;0;0;0;5;5;5;5;5
"2487";2487;0;0;0;0;5;5;5;5;5
"2488";2488;0;0;0;0;5;5;5;5;5
"2489";2489;0;0;0;0;5;5;5;5;5
"2490";2490;0;0;0;0;5;5;5;5;5
"2491";2491;0;0;0;0;5;5;5;5;5
"2492";2492;0;0;0;0;5;5;5;5;5
"2493";2493;0;0;0;0;5;5;5;5;5
"2494";2494;0;0;0;0;5;5;5;5;5
"2495";2495;0;0;0;0;5;5;5;5;5
"2496";2496;0;0;0;0;5;5;5;5;5
"2497";2497;0;0;0;0;5;5;5;5;5
"2498";2498;0;0;0;0;5;5;5;5;5
"2499";2499;0;0;0;0;5;5;5;5;5
"2500";2500;0;0;0;0;0;0;0;0;0
"2501";2501;0;0;0;0;5;5;5;5;5
"2502";2502;0;0;0;0;5;5;5;5;5
"2503";2503;0;0;0;0;0;0;0;0;1
"2504";2504;0;0;0;0;0;0;0;0;2
"2505";2505;0;0;0;0;5;5;5;5;5
"2506";2506;0;0;0;0;0;0;0;0;2
"2507";2507;0;0;0;0;5;5;5;5;5
"2508";2508;0;0;0;0;0;0;0;0;0
"2509";2509;0;0;0;0;5;5;5;5;5
"2510";2510;0;0;0;0;5;5;5;5;5
"2511";2511;0;0;0;0;5;5;5;5;5
"2512";2512;0;0;0;0;5;5;5;5;5
"2513";2513;0;0;0;0;5;5;5;5;5
"2514";2514;0;0;0;0;5;5;5;5;5
"2515";2515;0;0;0;0;5;5;5;5;5
"2516";2516;0;0;0;0;0;0;4;4;4
"2517";2517;0;0;0;0;0;0;3;3;3
"2518";2518;0;0;0;0;5;5;5;5;5
"2519";2519;0;0;0;0;5;5;5;5;5
"2520";2520;0;0;0;0;0;0;3;3;3
"2521";2521;0;0;0;0;0;0;3;3;3
"2522";2522;0;0;0;0;5;5;5;5;5
"2523";2523;0;0;0;0;0;0;4;4;4
"2524";2524;0;0;0;0;5;5;5;5;5
"2525";2525;0;0;0;0;5;5;5;5;5
"2526";2526;0;0;0;0;5;5;5;5;5
"2527";2527;0;0;0;0;0;0;4;4;4
"2528";2528;0;0;0;0;0;0;4;4;4
"2529";2529;0;0;0;0;0;0;4;4;4
"2530";2530;0;0;0;0;0;0;0;0;2
"2531";2531;0;0;0;0;5;5;5;5;5
"2532";2532;0;0;0;0;0;0;0;0;2
"2533";2533;0;0;0;0;0;0;0;0;2
"2534";2534;0;0;0;0;5;5;5;5;5
"2535";2535;0;0;0;0;0;0;3;3;3
"2536";2536;0;0;0;0;0;0;4;4;4
"2537";2537;0;0;0;0;5;5;5;5;5
"2538";2538;0;0;0;0;5;5;5;5;5
"2539";2539;0;0;0;0;5;5;5;5;5
"2540";2540;0;0;0;0;5;5;5;5;5
"2541";2541;0;0;0;0;0;0;4;4;4
"2542";2542;0;0;0;0;5;5;5;5;5
"2543";2543;0;0;0;0;5;5;5;5;5
"2544";2544;0;0;0;0;5;5;5;5;5
"2545";2545;0;0;0;0;5;5;5;5;5
"2546";2546;0;0;0;0;0;0;4;4;4
"2547";2547;0;0;0;0;5;5;5;5;5
"2548";2548;0;0;0;0;5;5;5;5;5
"2549";2549;0;0;0;0;5;5;5;5;5
"2550";2550;0;0;0;0;0;0;0;0;2
"2551";2551;0;0;0;0;0;0;4;4;4
"2552";2552;0;0;0;0;0;0;4;4;4
"2553";2553;0;0;0;0;5;5;5;5;5
"2554";2554;0;0;0;0;0;0;4;4;4
"2555";2555;0;0;0;0;0;0;0;0;2
"2556";2556;0;0;0;0;0;0;4;4;4
"2557";2557;0;0;0;0;0;0;0;0;1
"2558";2558;0;0;0;0;0;0;3;3;3
"2559";2559;0;0;0;0;0;0;3;3;3
"2560";2560;0;0;0;0;0;0;3;3;3
"2561";2561;0;0;0;0;5;5;5;5;5
"2562";2562;0;0;0;0;0;0;3;3;3
"2563";2563;0;0;0;0;0;0;4;4;4
"2564";2564;0;0;0;0;0;0;4;4;4
"2565";2565;0;0;0;0;0;0;3;3;3
"2566";2566;0;0;0;0;0;0;4;4;4
"2567";2567;0;0;0;0;0;0;3;3;3
"2568";2568;0;0;0;0;5;5;5;5;5
"2569";2569;0;0;0;0;0;0;3;3;3
"2570";2570;0;0;0;0;0;0;0;0;0
"2571";2571;0;0;0;0;0;0;0;0;1
"2572";2572;0;0;0;0;0;0;0;0;1
"2573";2573;0;0;0;0;0;0;0;0;1
"2574";2574;0;0;0;0;0;0;0;0;2
"2575";2575;0;0;0;0;0;0;0;0;1
"2576";2576;0;0;0;0;0;0;0;0;1
"2577";2577;0;0;0;0;5;5;5;5;5
"2578";2578;0;0;0;0;0;0;0;0;1
"2579";2579;0;0;0;0;0;0;0;0;2
"2580";2580;0;0;0;0;0;0;0;0;2
"2581";2581;0;0;0;0;0;0;0;0;1
"2582";2582;0;0;0;0;0;0;0;0;1
"2583";2583;0;0;0;0;0;0;0;0;1
"2584";2584;0;0;0;0;0;0;0;0;1
"2585";2585;0;0;0;0;0;0;0;0;1
"2586";2586;0;0;0;0;0;0;0;0;1
"2587";2587;0;0;0;0;0;0;0;0;2
"2588";2588;0;0;0;0;0;0;0;0;1
"2589";2589;0;0;0;0;0;0;0;0;1
"2590";2590;0;0;0;0;0;0;0;0;1
"2591";2591;0;0;0;0;5;5;5;5;5
"2592";2592;0;0;0;0;0;0;4;4;4
"2593";2593;0;0;0;0;0;0;0;0;1
"2594";2594;0;0;0;0;0;0;4;4;4
"2595";2595;0;0;0;0;0;0;0;0;1
"2596";2596;0;0;0;0;0;0;4;4;4
"2597";2597;0;0;0;0;5;5;5;5;5
"2598";2598;0;0;0;0;5;5;5;5;5
"2599";2599;0;0;0;0;0;0;0;0;2
"2600";2600;0;0;0;0;0;0;4;4;4
"2601";2601;0;0;0;0;0;0;4;4;4
"2602";2602;0;0;0;0;0;0;4;4;4
"2603";2603;0;0;0;0;0;0;4;4;4
"2604";2604;0;0;0;0;5;5;5;5;5
"2605";2605;0;0;0;0;0;0;4;4;4
"2606";2606;0;0;0;0;0;0;4;4;4
"2607";2607;0;0;0;0;5;5;5;5;5
"2608";2608;0;0;0;0;5;5;5;5;5
"2609";2609;0;0;0;0;5;5;5;5;5
"2610";2610;0;0;0;0;0;0;4;4;4
"2611";2611;0;0;0;0;0;0;4;4;4
"2612";2612;0;0;0;0;5;5;5;5;5
"2613";2613;0;0;0;0;0;0;0;0;0
"2614";2614;0;0;0;0;0;0;4;4;4
"2615";2615;0;0;0;0;5;5;5;5;5
"2616";2616;0;0;0;0;0;0;4;4;4
"2617";2617;0;0;0;0;5;5;5;5;5
"2618";2618;0;0;0;0;5;5;5;5;5
"2619";2619;0;0;0;0;0;0;3;3;3
"2620";2620;0;0;0;0;5;5;5;5;5
"2621";2621;0;0;0;0;0;0;4;4;4
"2622";2622;0;0;0;0;5;5;5;5;5
"2623";2623;0;0;0;0;5;5;5;5;5
"2624";2624;0;0;0;0;5;5;5;5;5
"2625";2625;0;0;0;0;5;5;5;5;5
"2626";2626;0;0;0;0;5;5;5;5;5
"2627";2627;0;0;0;0;5;5;5;5;5
"2628";2628;0;0;0;0;5;5;5;5;5
"2629";2629;0;0;0;0;0;0;0;0;2
"2630";2630;0;0;0;0;0;0;0;0;2
"2631";2631;0;0;0;0;5;5;5;5;5
"2632";2632;0;0;0;0;5;5;5;5;5
"2633";2633;0;0;0;0;5;5;5;5;5
"2634";2634;0;0;0;0;5;5;5;5;5
"2635";2635;0;0;0;0;5;5;5;5;5
"2636";2636;0;0;0;0;0;0;0;0;1
"2637";2637;0;0;0;0;5;5;5;5;5
"2638";2638;0;0;0;0;0;0;0;0;0
"2639";2639;0;0;0;0;5;5;5;5;5
"2640";2640;0;0;0;0;0;0;4;4;4
"2641";2641;0;0;0;0;0;0;4;4;4
"2642";2642;0;0;0;0;0;0;4;4;4
"2643";2643;0;0;0;0;0;0;0;0;1
"2644";2644;0;0;0;0;0;0;0;0;2
"2645";2645;0;0;0;0;0;0;0;0;2
"2646";2646;0;0;0;0;0;0;0;0;2
"2647";2647;0;0;0;0;0;0;3;3;3
"2648";2648;0;0;0;0;0;0;0;0;0
"2649";2649;0;0;0;0;0;0;0;0;2
"2650";2650;0;0;0;0;5;5;5;5;5
"2651";2651;0;0;0;0;0;0;0;0;2
"2652";2652;0;0;0;0;0;0;4;4;4
"2653";2653;0;0;0;0;0;0;0;0;0
"2654";2654;0;0;0;0;0;0;0;0;2
"2655";2655;0;0;0;0;0;0;0;0;2
"2656";2656;0;0;0;0;0;0;0;0;2
"2657";2657;0;0;0;0;0;0;0;0;2
"2658";2658;0;0;0;0;0;0;4;4;4
"2659";2659;0;0;0;0;0;0;0;0;1
"2660";2660;0;0;0;0;0;0;0;0;1
"2661";2661;0;0;0;0;5;5;5;5;5
"2662";2662;0;0;0;0;0;0;4;4;4
"2663";2663;0;0;0;0;0;0;0;0;0
"2664";2664;0;0;0;0;0;0;0;0;0
"2665";2665;0;0;0;0;0;0;0;0;0
"2666";2666;0;0;0;0;0;0;0;0;0
"2667";2667;0;0;0;0;0;0;0;0;0
"2668";2668;0;0;0;0;0;0;3;3;3
"2669";2669;0;0;0;0;5;5;5;5;5
"2670";2670;0;0;0;0;0;0;3;3;3
"2671";2671;0;0;0;0;0;0;0;0;0
"2672";2672;0;0;0;0;0;0;0;0;0
"2673";2673;0;0;0;0;0;0;0;0;0
"2674";2674;0;0;0;0;0;0;0;0;0
"2675";2675;0;0;0;0;0;0;0;0;0
"2676";2676;0;0;0;0;0;0;0;0;0
"2677";2677;0;0;0;0;0;0;4;4;4
"2678";2678;0;0;0;0;0;0;3;3;3
"2679";2679;0;0;0;0;0;0;0;0;0
"2680";2680;0;0;0;0;0;0;4;4;4
"2681";2681;0;0;0;0;0;0;0;0;0
"2682";2682;0;0;0;0;0;0;0;0;0
"2683";2683;0;0;0;0;0;0;0;0;0
"2684";2684;0;0;0;0;0;0;4;4;4
"2685";2685;0;0;0;0;0;0;4;4;4
"2686";2686;0;0;0;0;5;5;5;5;5
"2687";2687;0;0;0;0;0;0;4;4;4
"2688";2688;0;0;0;0;0;0;4;4;4
